46_4;90229869376_10155060848724377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;How do I make a complaint ?;2016-07-30T14:51:16+0000;10155060848724377_10155060897429377;e0e1c21c7c2d783d91e43d8799250e0f4b05bf01;0;Hi daryl I visited my local store today, not only did I use the fast Track as usual as I had my 3 children with me, but the lady serving asked me to empty all my shopping after I had scanned and packed and had nothing to hide 😬 then I said can I use some of my points towards the balance so she she just wiped all of them which she didn't ask how many and I didn't want to use all of them 😡 then she started to serving someone else whilst I was trying to repack what she made me empty so I was at the bagging section whilst another lady was right next to me trying to pay. Bloody ridiculous ! Totally unprofessional and disgusting customer service! I order every week from sainsburys but if this is how I'm treated I shall take my business elsewhere;2016-07-30T15:05:08+0000;0
47_0;90229869376_10155060743804377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Please pass on a huge thank you to Zoe in Customer Services at Watford store in Cow Lane  and the dude on the self service checkouts.  After an altercation with an extremely aggressive man  both looked after me with Zoe even insisting on walking me to my car and carrying all my shopping. Very much appreciated as I was very upset and with my 4 year old and 7 month old. I was even offered a glass of water and a sit down. Good  old-fashioned  looking after customers. Thank you.;2016-07-30T14:18:47+0000;10155060743804377_10155060838954377;5430e7e0b05ae936dc514763c58be62bd0dad07d;1;I'm fine, thank you;2016-07-30T14:47:31+0000;0
47_1;90229869376_10155060743804377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Please pass on a huge thank you to Zoe in Customer Services at Watford store in Cow Lane  and the dude on the self service checkouts.  After an altercation with an extremely aggressive man  both looked after me with Zoe even insisting on walking me to my car and carrying all my shopping. Very much appreciated as I was very upset and with my 4 year old and 7 month old. I was even offered a glass of water and a sit down. Good  old-fashioned  looking after customers. Thank you.;2016-07-30T14:18:47+0000;10155060743804377_10155060845194377;pageowner;1;That's good, Louise. Hope you have a good weekend! Daryl.;2016-07-30T14:49:28+0000;0
47_2;90229869376_10155060743804377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Please pass on a huge thank you to Zoe in Customer Services at Watford store in Cow Lane  and the dude on the self service checkouts.  After an altercation with an extremely aggressive man  both looked after me with Zoe even insisting on walking me to my car and carrying all my shopping. Very much appreciated as I was very upset and with my 4 year old and 7 month old. I was even offered a glass of water and a sit down. Good  old-fashioned  looking after customers. Thank you.;2016-07-30T14:18:47+0000;10155060743804377_10155060787529377;pageowner;0;Hi Louise. Thanks so much for the feedback. Are you alright now? I'm sorry that happened in our store but I'm thankful our colleague was able to help you. I've just spoken with the manager and she's going to pass it on to Zoe. Thanks for getting in touch with us. Daryl.;2016-07-30T14:29:09+0000;0
52_0;90229869376_10155060604029377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi just had one of your so called  cornish pastys  what a let down it was! :( the crust so doughy and heavy couldn t eat it! Had 4 of the smallest pieces of meat in which I may add were all very chewy! Had to much pepper in! But the veg was cooked lovely! What a let down! Will not be wasting 1.60 on another;2016-07-30T13:22:03+0000;10155060604029377_10155060611629377;pageowner;0;Oh no! Sorry Jen. Can you pop over a picture of the barcode if you still have it please? Also, which store did you buy it from? Kip;2016-07-30T13:24:37+0000;0
52_1;90229869376_10155060604029377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi just had one of your so called  cornish pastys  what a let down it was! :( the crust so doughy and heavy couldn t eat it! Had 4 of the smallest pieces of meat in which I may add were all very chewy! Had to much pepper in! But the veg was cooked lovely! What a let down! Will not be wasting 1.60 on another;2016-07-30T13:22:03+0000;10155060604029377_10155060659454377;pageowner;1;Thanks Jen! If you'd like to send us your Nectar details via PM, we'd be happy to pop some points on as way of apology. Cheers! Kip;2016-07-30T13:44:22+0000;0
52_2;90229869376_10155060604029377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi just had one of your so called  cornish pastys  what a let down it was! :( the crust so doughy and heavy couldn t eat it! Had 4 of the smallest pieces of meat in which I may add were all very chewy! Had to much pepper in! But the veg was cooked lovely! What a let down! Will not be wasting 1.60 on another;2016-07-30T13:22:03+0000;10155060604029377_10155060694699377;eeb03f2b236bd1442a645fa5b2020fba4eccbf76;1;Aww thank you  that would be fab will do it now;2016-07-30T14:00:37+0000;0
52_3;90229869376_10155060604029377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi just had one of your so called  cornish pastys  what a let down it was! :( the crust so doughy and heavy couldn t eat it! Had 4 of the smallest pieces of meat in which I may add were all very chewy! Had to much pepper in! But the veg was cooked lovely! What a let down! Will not be wasting 1.60 on another;2016-07-30T13:22:03+0000;10155060604029377_10155060704399377;eeb03f2b236bd1442a645fa5b2020fba4eccbf76;1;Inboxed  number;2016-07-30T14:03:29+0000;0
52_4;90229869376_10155060604029377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi just had one of your so called  cornish pastys  what a let down it was! :( the crust so doughy and heavy couldn t eat it! Had 4 of the smallest pieces of meat in which I may add were all very chewy! Had to much pepper in! But the veg was cooked lovely! What a let down! Will not be wasting 1.60 on another;2016-07-30T13:22:03+0000;10155060604029377_10155060720234377;pageowner;1;Jen, as it's your partner's card, I'm unable to apply points as you're not the account holder. But don't fret! Send your address and I'll arrange a gift card instead. Kip;2016-07-30T14:10:07+0000;0
52_5;90229869376_10155060604029377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi just had one of your so called  cornish pastys  what a let down it was! :( the crust so doughy and heavy couldn t eat it! Had 4 of the smallest pieces of meat in which I may add were all very chewy! Had to much pepper in! But the veg was cooked lovely! What a let down! Will not be wasting 1.60 on another;2016-07-30T13:22:03+0000;10155060604029377_10155060816489377;eeb03f2b236bd1442a645fa5b2020fba4eccbf76;1;Seriously! Will inbox adress now;2016-07-30T14:41:43+0000;0
52_6;90229869376_10155060604029377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi just had one of your so called  cornish pastys  what a let down it was! :( the crust so doughy and heavy couldn t eat it! Had 4 of the smallest pieces of meat in which I may add were all very chewy! Had to much pepper in! But the veg was cooked lovely! What a let down! Will not be wasting 1.60 on another;2016-07-30T13:22:03+0000;10155060604029377_10155060618469377;eeb03f2b236bd1442a645fa5b2020fba4eccbf76;0;It was from Nantwich,,;2016-07-30T13:25:59+0000;0
55_0;90229869376_10155060375089377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Sightly odd complaint because don t get me wrong- I am utterly delighted but today I went to buy some bottles of bubbly for my hen do. Anyway the lady on the tils asked me for I.D. i laughed and said I don t have it- I m 32. She said sorry no I.D I cant serve you. Now i understand you have to carry I.D up to 25  just in case  but at 32...come on! Now I may at an absolute push pass for 25 (and that is a huge push) but 17 ..come on. Thankfully I remembered I had my passport in my bag from where I picked it up my marriage docs so all is ok but any chance of drilling a bit of sense and discretion into your staff! Thanks :);2016-07-30T11:37:19+0000;10155060375089377_10155060398184377;pageowner;0;Hi there Lauren! It is at our colleague's discretion to ask for ID as we work under the Think 25 scheme. We encourage our staff to ask if they are in any doubt. It can be the biggest compliment however I also understand the frustration it can cause. Were you not lucky to remember you had your passport. I hope the hen do goes well! Maria;2016-07-30T11:51:12+0000;3
55_1;90229869376_10155060375089377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Sightly odd complaint because don t get me wrong- I am utterly delighted but today I went to buy some bottles of bubbly for my hen do. Anyway the lady on the tils asked me for I.D. i laughed and said I don t have it- I m 32. She said sorry no I.D I cant serve you. Now i understand you have to carry I.D up to 25  just in case  but at 32...come on! Now I may at an absolute push pass for 25 (and that is a huge push) but 17 ..come on. Thankfully I remembered I had my passport in my bag from where I picked it up my marriage docs so all is ok but any chance of drilling a bit of sense and discretion into your staff! Thanks :);2016-07-30T11:37:19+0000;10155060375089377_10155061971619377;dd6874c0c75a89561bbbb820d06d91dfd2d03060;0;Hi, staff are personally liable to be fined if they sell to someone underage, so please take it with good grace :);2016-07-30T21:46:30+0000;2
55_2;90229869376_10155060375089377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Sightly odd complaint because don t get me wrong- I am utterly delighted but today I went to buy some bottles of bubbly for my hen do. Anyway the lady on the tils asked me for I.D. i laughed and said I don t have it- I m 32. She said sorry no I.D I cant serve you. Now i understand you have to carry I.D up to 25  just in case  but at 32...come on! Now I may at an absolute push pass for 25 (and that is a huge push) but 17 ..come on. Thankfully I remembered I had my passport in my bag from where I picked it up my marriage docs so all is ok but any chance of drilling a bit of sense and discretion into your staff! Thanks :);2016-07-30T11:37:19+0000;10155060375089377_10155061989409377;42aec4e8f0b34bf814792861d06035a22dacdd96;0;No but my point is I may be 32..may pass for 25 (at a huge push) but not 17 lol. Flattered yes but you know:);2016-07-30T21:56:53+0000;0
55_3;90229869376_10155060375089377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Sightly odd complaint because don t get me wrong- I am utterly delighted but today I went to buy some bottles of bubbly for my hen do. Anyway the lady on the tils asked me for I.D. i laughed and said I don t have it- I m 32. She said sorry no I.D I cant serve you. Now i understand you have to carry I.D up to 25  just in case  but at 32...come on! Now I may at an absolute push pass for 25 (and that is a huge push) but 17 ..come on. Thankfully I remembered I had my passport in my bag from where I picked it up my marriage docs so all is ok but any chance of drilling a bit of sense and discretion into your staff! Thanks :);2016-07-30T11:37:19+0000;10155060375089377_10155063195489377;2e718dea4312c57261d0f1b55ac0f6db5f2cc34f;0;That's not the point though, if you legally have to carry ID till you're 25 then why shouldn't you be served when you're 32 because someone thinks you maybe might look 25 when the legal age is 18!???;2016-07-31T06:56:03+0000;1
56_0;90229869376_10155060342454377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;As a British Farmer I am somewhat disgusted when I visit your delicatessen counter asking for British Ham to be told that I should purchase the Danish bacon instead as it s very nice! Sainsburys backing British Farmers I don t think so do you?;2016-07-30T11:24:04+0000;10155060342454377_10155060448324377;a9eed25bf186499de67d49eee6fb4acd4a06a846;1;What is the point of sourcing British goods and promoting a foreign product. I would suggest that it is not in your or bitish farmings best interests to let staff make such suggestions unless there is a promotion on a particular product.;2016-07-30T12:10:03+0000;1
56_1;90229869376_10155060342454377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;As a British Farmer I am somewhat disgusted when I visit your delicatessen counter asking for British Ham to be told that I should purchase the Danish bacon instead as it s very nice! Sainsburys backing British Farmers I don t think so do you?;2016-07-30T11:24:04+0000;10155060342454377_10155060476989377;pageowner;1;I imagine they were just trying to be friendly. Thanks for your feedback though! Kip;2016-07-30T12:25:11+0000;0
56_2;90229869376_10155060342454377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;As a British Farmer I am somewhat disgusted when I visit your delicatessen counter asking for British Ham to be told that I should purchase the Danish bacon instead as it s very nice! Sainsburys backing British Farmers I don t think so do you?;2016-07-30T11:24:04+0000;10155060342454377_10155060562299377;a9eed25bf186499de67d49eee6fb4acd4a06a846;1;Not really that friendly if it impacts directly on your business. Perhaps sainsburys should take their responsibilities a bit more seriously on this matter. Thanks for your reply though.;2016-07-30T13:05:51+0000;2
56_3;90229869376_10155060342454377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;As a British Farmer I am somewhat disgusted when I visit your delicatessen counter asking for British Ham to be told that I should purchase the Danish bacon instead as it s very nice! Sainsburys backing British Farmers I don t think so do you?;2016-07-30T11:24:04+0000;10155060342454377_10155061919969377;32d64f4d0db5607402a5e6e36593125322b802df;1;I agree, sounds as if the member of staff was just trying to be nice. No wonder customer service is so poor these days if this is the response people get when they give some!;2016-07-30T21:21:32+0000;2
56_4;90229869376_10155060342454377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;As a British Farmer I am somewhat disgusted when I visit your delicatessen counter asking for British Ham to be told that I should purchase the Danish bacon instead as it s very nice! Sainsburys backing British Farmers I don t think so do you?;2016-07-30T11:24:04+0000;10155060342454377_10155060396404377;pageowner;0;Hi Nicola! We're committed to sourcing British goods as much as we can but colleagues will make suggestions from time to time. Kip;2016-07-30T11:49:55+0000;0
56_5;90229869376_10155060342454377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;As a British Farmer I am somewhat disgusted when I visit your delicatessen counter asking for British Ham to be told that I should purchase the Danish bacon instead as it s very nice! Sainsburys backing British Farmers I don t think so do you?;2016-07-30T11:24:04+0000;10155060342454377_10155060441099377;a9eed25bf186499de67d49eee6fb4acd4a06a846;0;Oh lol I actually meant Danish ham;2016-07-30T12:06:34+0000;1
56_6;90229869376_10155060342454377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;As a British Farmer I am somewhat disgusted when I visit your delicatessen counter asking for British Ham to be told that I should purchase the Danish bacon instead as it s very nice! Sainsburys backing British Farmers I don t think so do you?;2016-07-30T11:24:04+0000;10155060342454377_10155060828734377;018786cf8c7bf8193c7c6219226e75b36b397ad0;0;Friendly 😂😂😂;2016-07-30T14:44:39+0000;1
57_0;90229869376_10155060321664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;I among thousands of others are very disappointed in Sainsbury s pulling out of Netto forcing it to close. Its was a great place to shop and all the staff were lovely. Lots of people without jobs now  really sad. Stores build from scratch that will never get used..seems a waste of money?;2016-07-30T11:13:39+0000;10155060321664377_10155060445874377;pageowner;0;Hi there Jannine! We have come to a joint decision with Dansk that we will not extend our trial and we will close Netto in the UK and this has been a very tough decision for us to make. Maria;2016-07-30T12:09:12+0000;0
58_0;90229869376_10155060284179377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi    I am looking for flower pattern cups purple and red poppy type  as seen on coronation street in the rovers return  cant find them anywhere can anyone help;2016-07-30T10:51:18+0000;10155060284179377_10155060369279377;pageowner;0;Hi Michael, I've check and we only have white ones at the moment. If you do not find them I can arrange for cups and a pack of pens to be set aside for you to draw on them. Have a nice weekend, Monica.;2016-07-30T11:34:50+0000;1
58_1;90229869376_10155060284179377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi    I am looking for flower pattern cups purple and red poppy type  as seen on coronation street in the rovers return  cant find them anywhere can anyone help;2016-07-30T10:51:18+0000;10155060284179377_10155060494179377;pageowner;1;No worries, enjoy your weekend .Chris.;2016-07-30T12:36:40+0000;0
58_2;90229869376_10155060284179377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi    I am looking for flower pattern cups purple and red poppy type  as seen on coronation street in the rovers return  cant find them anywhere can anyone help;2016-07-30T10:51:18+0000;10155060284179377_10155060491219377;28120e84325617e1f2d94fa3acb4da0dc46beb95;0;Thank you;2016-07-30T12:35:03+0000;0
58_3;90229869376_10155060284179377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi    I am looking for flower pattern cups purple and red poppy type  as seen on coronation street in the rovers return  cant find them anywhere can anyone help;2016-07-30T10:51:18+0000;10155060284179377_10155063323689377;dec615602892fac04bc7288ad3fe01a5461b62a5;1;I got the red ones from Wilkinsons but they have a rapid stock change down here.;2016-07-31T08:27:12+0000;0
58_4;90229869376_10155060284179377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi    I am looking for flower pattern cups purple and red poppy type  as seen on coronation street in the rovers return  cant find them anywhere can anyone help;2016-07-30T10:51:18+0000;10155060284179377_10155060679089377;84bfaa75c4ea7d0afb0e608bdbd23f88f622b5c0;0;Wilkinson X do exact cup;2016-07-30T13:52:41+0000;1
61_0;90229869376_10155060135514377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just bought what are supposed to be size 6- 8 girls socks  The sizing is completly out they are more like size 2-4 would fit an adult with small feet !;2016-07-30T09:28:19+0000;10155060135514377_10155060231929377;pageowner;0;Oops! Doesn't sound too good Becky. Can you send us a pic of the barcode if you have it available? Kip;2016-07-30T10:10:11+0000;0
61_1;90229869376_10155060135514377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just bought what are supposed to be size 6- 8 girls socks  The sizing is completly out they are more like size 2-4 would fit an adult with small feet !;2016-07-30T09:28:19+0000;10155060135514377_10155060262454377;d7a8545cbd4f42f9e8e9e3e0f61568430c564185;0;;2016-07-30T10:34:57+0000;0
61_2;90229869376_10155060135514377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just bought what are supposed to be size 6- 8 girls socks  The sizing is completly out they are more like size 2-4 would fit an adult with small feet !;2016-07-30T09:28:19+0000;10155060135514377_10155060353879377;pageowner;1;Thanks for that Becky. If you PM us your Nectar card number I can pop some points on as a refund for the socks? Which store are you looking for shirts in and I can take a look? Is it just white school shirts? Maria;2016-07-30T11:27:37+0000;0
61_3;90229869376_10155060135514377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just bought what are supposed to be size 6- 8 girls socks  The sizing is completly out they are more like size 2-4 would fit an adult with small feet !;2016-07-30T09:28:19+0000;10155060135514377_10155061475009377;d7a8545cbd4f42f9e8e9e3e0f61568430c564185;1;Thanks  Its age 6 blue ones im after if they come up as age 5-6 i may need 6-7;2016-07-30T18:16:13+0000;0
61_4;90229869376_10155060135514377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just bought what are supposed to be size 6- 8 girls socks  The sizing is completly out they are more like size 2-4 would fit an adult with small feet !;2016-07-30T09:28:19+0000;10155060135514377_10155061475554377;d7a8545cbd4f42f9e8e9e3e0f61568430c564185;1;Im near folkestone park farm;2016-07-30T18:16:35+0000;0
61_5;90229869376_10155060135514377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just bought what are supposed to be size 6- 8 girls socks  The sizing is completly out they are more like size 2-4 would fit an adult with small feet !;2016-07-30T09:28:19+0000;10155060135514377_10155060287444377;d7a8545cbd4f42f9e8e9e3e0f61568430c564185;0;I think the wrong tag been put on them  Also want to start buying son school uniform but no shirts in his size;2016-07-30T10:54:28+0000;0
62_0;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060214549377;e3379e8b33f93da48cb9168a33094d49967b9954;1;Introduce the 'Belly Buster by James' and have an extra sausage, fried bread, extra hash brown and mushrooms. I'd pay £6.00;2016-07-30T10:00:36+0000;0
62_1;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060216109377;e3379e8b33f93da48cb9168a33094d49967b9954;1;Oh and include a free 'DIET' Coke :);2016-07-30T10:01:32+0000;0
62_2;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060195009377;pageowner;0;I'm very jealous James! Do you think we need to add an extra sausage? Amanda.;2016-07-30T09:54:19+0000;1
62_3;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060240449377;e3379e8b33f93da48cb9168a33094d49967b9954;1;But I had Diet Coke!;2016-07-30T10:15:45+0000;1
62_4;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060242934377;6d8b26d0805fdb9ec1b348d6ba9d8f2215e2181b;1;James Coyle that's ok then well done!;2016-07-30T10:17:42+0000;0
62_5;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060285139377;pageowner;1;Wonderful! I've passed the suggestion of 'Belly Buster by James' to our buyers. Let's see if it catches on haha! I'm certainly sold. Amanda.;2016-07-30T10:52:25+0000;1
62_6;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060970924377;6d8b26d0805fdb9ec1b348d6ba9d8f2215e2181b;1;Haha James Coyle see you will be famous one day!;2016-07-30T15:35:39+0000;0
62_7;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060238204377;6d8b26d0805fdb9ec1b348d6ba9d8f2215e2181b;0;Me and you both know we need to lay off the belly buster !;2016-07-30T10:14:24+0000;1
62_8;90229869376_10155060116929377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Excellent breakfast and service from the Dewsbury Sainsburys Cafe!  Big breakfasts need to be a little bit bigger :);2016-07-30T09:20:10+0000;10155060116929377_10155060255559377;b26e45bb959563842dee7b55610638f463be5171;0;Come on Sainsburys, James needs at least half a pig with his breakfast, he's a growing boy!;2016-07-30T10:27:38+0000;0
64_0;90229869376_10155059990524377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;So unimpressed with your service your website went down yesterday and didn t process my card properly. Meaning my shopping wasn t delivered this morning. Runs up to be told it will be delivered right in the middle of the day and no refund for delivery charge will be made even though you had made the mistake. To constantly be referred to by the wrong name is quite frankly rude as well. Shocking will not use the online shopping service again.;2016-07-30T08:04:41+0000;10155059990524377_10155060058499377;pageowner;0;Very sorry for the inconvenience Rebecca, can you PM us the order number & account holder's name please? Debs;2016-07-30T08:59:29+0000;0
65_0;90229869376_10155059989484377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;how about this take up gambling 10 00 necter points  to join jackpotjoy  and gamble  thats what YOU  are advertising  whats next 20  000 if you take up crack  how sainburys  has gone down;2016-07-30T08:03:57+0000;10155059989484377_10155060121269377;82ef7fa29b101940aa65e3a66be4acb779285a35;0;Eh?;2016-07-30T09:22:00+0000;1
65_1;90229869376_10155059989484377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;how about this take up gambling 10 00 necter points  to join jackpotjoy  and gamble  thats what YOU  are advertising  whats next 20  000 if you take up crack  how sainburys  has gone down;2016-07-30T08:03:57+0000;10155059989484377_10155060256179377;82ef7fa29b101940aa65e3a66be4acb779285a35;1;Or Class A Drugs.;2016-07-30T10:28:20+0000;1
65_2;90229869376_10155059989484377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;how about this take up gambling 10 00 necter points  to join jackpotjoy  and gamble  thats what YOU  are advertising  whats next 20  000 if you take up crack  how sainburys  has gone down;2016-07-30T08:03:57+0000;10155059989484377_10155060220789377;df4db8bc048cdf09c0180059d85d271d21e967c7;0;Sainsbury's isn't responsible for Nectar.....;2016-07-30T10:04:15+0000;1
65_3;90229869376_10155059989484377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;how about this take up gambling 10 00 necter points  to join jackpotjoy  and gamble  thats what YOU  are advertising  whats next 20  000 if you take up crack  how sainburys  has gone down;2016-07-30T08:03:57+0000;10155059989484377_10155060850784377;464bd3ab80b2330788f5355cef3e375c54e2e05a;0;What do sainsburys have to do with this at all?;2016-07-30T14:52:25+0000;0
66_0;90229869376_10155059969274377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just listening to the BBC about plastic bags. To my eye there are still way too many littering our roads & countrysides. I wrote to a number of large supermarkets recently asking them to consider paper bags (at least they degrade a bit quicker) SAINBURYS were the least open to this idea  saying it wasn t practical!!! Tell that to most American supermarkets. MORRISONS didn t reply! TESCO - said great idea & sent me a £10 voucher. ASDA also thought it a good idea. I even suggested they offset costs and get their marketing to offer paper bags as advertising space to major suppliers - off setting a charge to customers! Nice to see that it s been ignored! Still if they know that we ll buy these fancy hessian bags (I m a bit of a sucker for these) & these supermarkets can make a profit from our efforts to be environmentally friendly  then they ll be happy anyway! Simply BAN plastic bags - I just hope supermarkets read this? Just one of my pet hates...;2016-07-30T07:50:04+0000;10155059969274377_10155060054504377;d46cb5796929d0a00b01ea34371278b714692a43;0;🙄;2016-07-30T08:55:59+0000;0
66_1;90229869376_10155059969274377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just listening to the BBC about plastic bags. To my eye there are still way too many littering our roads & countrysides. I wrote to a number of large supermarkets recently asking them to consider paper bags (at least they degrade a bit quicker) SAINBURYS were the least open to this idea  saying it wasn t practical!!! Tell that to most American supermarkets. MORRISONS didn t reply! TESCO - said great idea & sent me a £10 voucher. ASDA also thought it a good idea. I even suggested they offset costs and get their marketing to offer paper bags as advertising space to major suppliers - off setting a charge to customers! Nice to see that it s been ignored! Still if they know that we ll buy these fancy hessian bags (I m a bit of a sucker for these) & these supermarkets can make a profit from our efforts to be environmentally friendly  then they ll be happy anyway! Simply BAN plastic bags - I just hope supermarkets read this? Just one of my pet hates...;2016-07-30T07:50:04+0000;10155059969274377_10155060166904377;98ca4a048f896657e07efac1b93836b99bdba6a5;1;Thank you Monica - my name is Julia!;2016-07-30T09:40:08+0000;1
66_2;90229869376_10155059969274377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just listening to the BBC about plastic bags. To my eye there are still way too many littering our roads & countrysides. I wrote to a number of large supermarkets recently asking them to consider paper bags (at least they degrade a bit quicker) SAINBURYS were the least open to this idea  saying it wasn t practical!!! Tell that to most American supermarkets. MORRISONS didn t reply! TESCO - said great idea & sent me a £10 voucher. ASDA also thought it a good idea. I even suggested they offset costs and get their marketing to offer paper bags as advertising space to major suppliers - off setting a charge to customers! Nice to see that it s been ignored! Still if they know that we ll buy these fancy hessian bags (I m a bit of a sucker for these) & these supermarkets can make a profit from our efforts to be environmentally friendly  then they ll be happy anyway! Simply BAN plastic bags - I just hope supermarkets read this? Just one of my pet hates...;2016-07-30T07:50:04+0000;10155059969274377_10155060163654377;pageowner;0;Very sorry about that Julie, I have passed on your comments to the relevant department. Hope you have a lovely weekend. Monica;2016-07-30T09:38:56+0000;1
66_3;90229869376_10155059969274377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just listening to the BBC about plastic bags. To my eye there are still way too many littering our roads & countrysides. I wrote to a number of large supermarkets recently asking them to consider paper bags (at least they degrade a bit quicker) SAINBURYS were the least open to this idea  saying it wasn t practical!!! Tell that to most American supermarkets. MORRISONS didn t reply! TESCO - said great idea & sent me a £10 voucher. ASDA also thought it a good idea. I even suggested they offset costs and get their marketing to offer paper bags as advertising space to major suppliers - off setting a charge to customers! Nice to see that it s been ignored! Still if they know that we ll buy these fancy hessian bags (I m a bit of a sucker for these) & these supermarkets can make a profit from our efforts to be environmentally friendly  then they ll be happy anyway! Simply BAN plastic bags - I just hope supermarkets read this? Just one of my pet hates...;2016-07-30T07:50:04+0000;10155059969274377_10155061924404377;32d64f4d0db5607402a5e6e36593125322b802df;0;Most American stores don't use paper bags anymore because they are, indeed, not practical.;2016-07-30T21:23:50+0000;0
69_0;90229869376_10155059135644377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Why are you emailing me at 2 am in morning. Poss off;2016-07-30T01:09:19+0000;10155059135644377_10155059972014377;2cc2ca95bd34dd7cd2cd3e8476f5a05b51538547;0;💤;2016-07-30T07:51:41+0000;0
